Fecha,Codigo habilitaci¢n,NOMBRE SEDE PRESTADOR,Localidad,Upz,"Numerador
Camas ocupadas covid -19 confirmados y probables","Denominador
(camas asignadas atenci¢n covid-19)",%Ocupaci¢n covid 19
6/26/2020,110010568101,FUNDACI?N HOSPITAL DE LA MISERICORDIA,LOS M?RTIRES,SANTA ISABEL,0,0,NO UCI ADULTO
6/26/2020,110010922401,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,SAN CRIST?BAL,SOSIEGO,6,7,85.7%
6/26/2020,110010566801,HOSPITAL UNIVERSITARIO CL?NICA SAN RAFAEL,SAN CRIST?BAL,SOSIEGO,18,20,90.0%
6/26/2020,110010606501,INSTITUTO NACIONAL DE CANCEROLOG?A - EMPRESA SOCIAL DEL ESTADO,SAN CRIST?BAL,SOSIEGO,5,10,50.0%
6/26/2020,110010752101,CL?NICA NUEVA,TEUSAQUILLO,TEUSAQUILLO,3,6,50.0%
6/26/2020,110010895201,CL?NICA PALERMO,TEUSAQUILLO,TEUSAQUILLO,10,10,100.0%
6/26/2020,110010812003,GARCIA PEREZ MEDICA Y COMPA•IA SAS,TEUSAQUILLO,TEUSAQUILLO,0,5,0.0%
6/26/2020,110011962901,INSTITUTO DEL CORAZ?N DE BOGOT?,TEUSAQUILLO,TEUSAQUILLO,1,1,100.0%
6/26/2020,110010975701,INSTITUTO MEDICO DE ESPECIALISTAS CL?NICA DE ESPECIALISTAS CENTRO ODONTOL?GICO,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/26/2020,110010303101,NUEVA CL?NICA MAGDALENA,TEUSAQUILLO,TEUSAQUILLO,0,3,0.0%
6/26/2020,110010905601,CENTRO DE INVESTIGACIONES ONCOLOGICAS CL?NICA SAN DIEGO CIOSAD S.A.S,TEUSAQUILLO,TEUSAQUILLO,1,1,100.0%
6/26/2020,110013029601,Unidad de Servicios de Salud Occidente de Kennedy,KENNEDY,TIMIZA,11,26,42.3%
6/26/2020,110010911101,FUNDACI?N CARDIO INFANTIL INSTITUTO DE CARDIOLOG?A,USAQUêN,TOBER?N,22,27,81.5%
6/26/2020,110010910401,CL?NICA JUAN N CORPAS LTDA,SUBA,UPZ ZONA NORTE,3,3,100.0%
6/26/2020,110010561801,FUNDACI?N SANTA FE DE BOGOT?,USAQUêN,USAQUêN,19,36,52.8%
6/26/2020,110013390301,LOSCOBOS MEDICAL CENTER SAS - LOSCOBOS,USAQUêN,USAQUêN,10,20,50.0%
6/26/2020,110013029401,UNIDAD DE SERVICIOS DE SALUD EL TUNAL,TUNJUELITO,VENECIA,52,52,100.0%
6/27/2020,110010966601,CL?NICA DEL OCCIDENTE S.A.,KENNEDY,AMêRICAS,20,20,100.0%
6/27/2020,110010822203,EUSALUD CL?NICA DE TRAUMATOLOG?A Y ORTOPEDIA,KENNEDY,AMêRICAS,9,9,100.0%
6/27/2020,110010918668,CL?NICA INFANTIL SANTA MAR?A DEL LAGO,ENGATIV?,BOYAC? REAL,16,17,94.1%
6/27/2020,110012507001,ADMINISTRADORA CL?NICA LA COLINA SAS,SUBA,CASA BLANCA SUBA,9,9,100.0%
6/27/2020,110010936101,CL?NICA DE MARLY,CHAPINERO,CHAPINERO,4,5,80.0%
6/27/2020,110010817102,CL?NICA INFANTIL COLSUBSIDIO,CHAPINERO,CHAPINERO,0,0,NO UCI ADULTO
6/27/2020,110010945601,HOSPITAL UNIVERSITARIO SAN IGNACIO,CHAPINERO,CHAPINERO,21,21,100.0%
6/27/2020,110010817151,CL?NICA COLSUBSIDIO CALLE 100,CHAPINERO,CHIC? LAGO,0,0,Sin Asignaci¢n
6/27/2020,110010793901,CL?NICA DE LA MUJER,CHAPINERO,CHIC? LAGO,0,2,0.0%
6/27/2020,110010959901,CL?NICA DEL COUNTRY IPS,CHAPINERO,CHIC? LAGO,10,19,52.6%
6/27/2020,110012529701,CL?NICA LOS NOGALES SAS,CHAPINERO,CHIC? LAGO,15,15,100.0%
6/27/2020,110013502501,CL?NICA NUEVA EL LAGO S.A.S - SEDE CALLE 76,CHAPINERO,CHIC? LAGO,13,17,76.5%
6/27/2020,110010559735,Centro de Atenci¢n en Salud Cafam Cl°nica Calle 93,CHAPINERO,CHIC? LAGO,11,11,100.0%
6/27/2020,110012337101,CL?NICA VIP CENTRO DE MEDICINA INTERNACIONAL,CHAPINERO,CHIC? LAGO,4,4,100.0%
6/27/2020,110010918630,CL?NICA UNIVERSITARIA COLOMBIA,TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,12,23,52.2%
6/27/2020,110010918608,CL?NICA REINA SOFIA,USAQUêN,COUNTRY CLUB,9,13,69.2%
6/27/2020,110011613301,HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,BARRIOS UNIDOS,DOCE DE OCTUBRE,12,12,100.0%
6/27/2020,110011864202,HOSPITAL UNIVERSITARIO BARRIOS UNIDOS-MEDERI,BARRIOS UNIDOS,DOCE DE OCTUBRE,0,0,Sin Asignaci¢n
6/27/2020,110013029625,Unidad de Servicios de Salud Fontib¢n,FONTIB?N,FONTIB?N,4,6,66.7%
6/27/2020,110010559702,CENTRO DE ATENCI?N EN SALUD CAFAM CL?NICA,TEUSAQUILLO,GALER?AS,2,2,100.0%
6/27/2020,110010817103,CL?NICA COLSUBSIDIO CIUDAD ROMA,KENNEDY,KENNEDY CENTRAL,22,22,100.0%
6/27/2020,110012215001,CL?NICA MEDICAL S.A.S. PROINFO,KENNEDY,KENNEDY CENTRAL,22,52,42.3%
6/27/2020,110010825801,INSTITUTO DE ORTOPEDIA INFANTIL ROOSEVELT,LA CANDELARIA,LA CANDELARIA,0,0,NO UCI ADULTO
6/27/2020,110010644701,FUNDACI?N ABOOD SHAIO,SUBA,LA FLORESTA,18,18,100.0%
6/27/2020,110013028929,UNIDAD DE SERVICIOS DE SALUD VICTORIA,SAN CRIST?BAL,LA GLORIA,2,5,40.0%
6/27/2020,110011864201,HOSPITAL UNIVERSITARIO MAYOR-MEDERI,LOS M?RTIRES,LA SABANA,44,48,91.7%
6/27/2020,110012688701,NATIONAL CLINICS CENTENARIO SAS,LOS M?RTIRES,LA SABANA,20,20,100.0%
6/27/2020,110010867901,SOCIEDAD DE CIRUG?A DE BOGOT? - HOSPITAL DE SAN JOSê,LOS M?RTIRES,LA SABANA,7,7,100.0%
6/27/2020,110013619201,SANTA LAURA IPS SAS,LOS M?RTIRES,LA SABANA,1,30,3.3%
6/27/2020,110013029101,UNIDAD DE SERVICIOS DE SALUD SIM?N BOL?VAR,USAQUêN,LA URIBE,29,85,34.1%
6/27/2020,110012427906,CENTRO HOSPITALARIO SAN NICOLAS,BARRIOS UNIDOS,LOS ALC?ZARES,3,3,100.0%
6/27/2020,110010817160,COLSUBSIDIO CL?NICA 94,BARRIOS UNIDOS,LOS ANDES,11,12,91.7%
6/27/2020,110012084003,MIOCARDIO S.A.S CASTELLANA,BARRIOS UNIDOS,LOS ANDES,0,0,Sin Asignaci¢n
6/27/2020,110013028902,UNIDAD DE SERVICIOS DE SALUD SAN BLAS,SAN CRIST?BAL,LOS LIBERTADORES,3,5,60.0%
6/27/2020,110013029402,UNIDAD DE SERVICIOS DE SALUD MEISSEN,CIUDAD BOL?VAR,LUCERO,0,5,0.0%
6/27/2020,110011693801,HOSPITAL MILITAR CENTRAL,CHAPINERO,PARDO RUBIO,16,29,55.2%
6/27/2020,110012311801,HOSPITAL CENTRAL POLIC?A NACIONAL,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,8,10,80.0%
6/27/2020,110012760501,HOSPITAL UNIVERSITARIO NACIONAL DE COLOMBIA,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,25,32,78.1%
6/27/2020,110010917802,CENTRO POLICL?NICO DEL OLAYA,RAFAEL URIBE URIBE,QUIROGA,13,13,100.0%
6/27/2020,110013028901,UNIDAD DE SERVICIOS DE SALUD SANTA CLARA,ANTONIO NARI•O,RESTREPO,32,38,84.2%
6/27/2020,110010413101,FUNDACI?N HOSPITAL SAN CARLOS,RAFAEL URIBE URIBE,SAN JOSê,9,10,90.0%
6/27/2020,110013187101,CL?NICA SANTA TERESITA DE NORMAND?A,ENGATIV?,SANTA CECILIA,0,0,Sin Asignaci¢n
6/27/2020,110012215003,CL?NICA MEDICAL S.A.S. SEDE SANTA JULIANA,LOS M?RTIRES,SANTA ISABEL,29,31,93.5%
6/27/2020,110010568101,FUNDACI?N HOSPITAL DE LA MISERICORDIA,LOS M?RTIRES,SANTA ISABEL,0,0,NO UCI ADULTO
6/27/2020,110010922401,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,SAN CRIST?BAL,SOSIEGO,3,7,42.9%
6/27/2020,110010566801,HOSPITAL UNIVERSITARIO CL?NICA SAN RAFAEL,SAN CRIST?BAL,SOSIEGO,20,20,100.0%
6/27/2020,110010606501,INSTITUTO NACIONAL DE CANCEROLOG?A - EMPRESA SOCIAL DEL ESTADO,SAN CRIST?BAL,SOSIEGO,0,10,0.0%
6/27/2020,110010752101,CL?NICA NUEVA,TEUSAQUILLO,TEUSAQUILLO,4,6,66.7%
6/27/2020,110010895201,CL?NICA PALERMO,TEUSAQUILLO,TEUSAQUILLO,11,11,100.0%
6/27/2020,110010812003,GARCIA PEREZ MEDICA Y COMPA•IA SAS,TEUSAQUILLO,TEUSAQUILLO,0,5,0.0%
6/27/2020,110011962901,INSTITUTO DEL CORAZ?N DE BOGOT?,TEUSAQUILLO,TEUSAQUILLO,0,1,0.0%
6/27/2020,110010975701,INSTITUTO MEDICO DE ESPECIALISTAS CL?NICA DE ESPECIALISTAS CENTRO ODONTOL?GICO,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/27/2020,110010303101,NUEVA CL?NICA MAGDALENA,TEUSAQUILLO,TEUSAQUILLO,0,3,0.0%
6/27/2020,110010905601,CENTRO DE INVESTIGACIONES ONCOLOGICAS CL?NICA SAN DIEGO CIOSAD S.A.S,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/27/2020,110013029601,Unidad de Servicios de Salud Occidente de Kennedy,KENNEDY,TIMIZA,13,26,50.0%
6/27/2020,110010911101,FUNDACI?N CARDIO INFANTIL INSTITUTO DE CARDIOLOG?A,USAQUêN,TOBER?N,23,27,85.2%
6/27/2020,110010910401,CL?NICA JUAN N CORPAS LTDA,SUBA,UPZ ZONA NORTE,5,5,100.0%
6/27/2020,110010561801,FUNDACI?N SANTA FE DE BOGOT?,USAQUêN,USAQUêN,20,36,55.6%
6/27/2020,110013390301,LOSCOBOS MEDICAL CENTER SAS - LOSCOBOS,USAQUêN,USAQUêN,9,20,45.0%
6/27/2020,110013029401,UNIDAD DE SERVICIOS DE SALUD EL TUNAL,TUNJUELITO,VENECIA,44,54,81.5%
6/28/2020,110010966601,CL?NICA DEL OCCIDENTE S.A.,KENNEDY,AMêRICAS,19,20,95.0%
6/28/2020,110010822203,EUSALUD CL?NICA DE TRAUMATOLOG?A Y ORTOPEDIA,KENNEDY,AMêRICAS,9,9,100.0%
6/28/2020,110010918668,CL?NICA INFANTIL SANTA MAR?A DEL LAGO,ENGATIV?,BOYAC? REAL,25,26,96.2%
6/28/2020,110012507001,ADMINISTRADORA CL?NICA LA COLINA SAS,SUBA,CASA BLANCA SUBA,9,9,100.0%
6/28/2020,110010936101,CL?NICA DE MARLY,CHAPINERO,CHAPINERO,4,5,80.0%
6/28/2020,110010817102,CL?NICA INFANTIL COLSUBSIDIO,CHAPINERO,CHAPINERO,0,0,NO UCI ADULTO
6/28/2020,110010945601,HOSPITAL UNIVERSITARIO SAN IGNACIO,CHAPINERO,CHAPINERO,19,19,100.0%
6/28/2020,110010817151,CL?NICA COLSUBSIDIO CALLE 100,CHAPINERO,CHIC? LAGO,0,0,Sin Asignaci¢n
6/28/2020,110010793901,CL?NICA DE LA MUJER,CHAPINERO,CHIC? LAGO,0,2,0.0%
6/28/2020,110010959901,CL?NICA DEL COUNTRY IPS,CHAPINERO,CHIC? LAGO,17,19,89.5%
6/28/2020,110012529701,CL?NICA LOS NOGALES SAS,CHAPINERO,CHIC? LAGO,15,15,100.0%
6/28/2020,110013502501,CL?NICA NUEVA EL LAGO S.A.S - SEDE CALLE 76,CHAPINERO,CHIC? LAGO,12,17,70.6%
6/28/2020,110010559735,Centro de Atenci¢n en Salud Cafam Cl°nica Calle 93,CHAPINERO,CHIC? LAGO,11,11,100.0%
6/28/2020,110012337101,CL?NICA VIP CENTRO DE MEDICINA INTERNACIONAL,CHAPINERO,CHIC? LAGO,4,4,100.0%
6/28/2020,110010918630,CL?NICA UNIVERSITARIA COLOMBIA,TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,14,23,60.9%
6/28/2020,110010918608,CL?NICA REINA SOFIA,USAQUêN,COUNTRY CLUB,13,13,100.0%
6/28/2020,110011613301,HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,BARRIOS UNIDOS,DOCE DE OCTUBRE,12,12,100.0%
6/28/2020,110011864202,HOSPITAL UNIVERSITARIO BARRIOS UNIDOS-MEDERI,BARRIOS UNIDOS,DOCE DE OCTUBRE,0,0,Sin Asignaci¢n
6/28/2020,110013029625,Unidad de Servicios de Salud Fontib¢n,FONTIB?N,FONTIB?N,5,6,83.3%
6/28/2020,110010559702,CENTRO DE ATENCI?N EN SALUD CAFAM CL?NICA,TEUSAQUILLO,GALER?AS,2,2,100.0%
6/28/2020,110010817103,CL?NICA COLSUBSIDIO CIUDAD ROMA,KENNEDY,KENNEDY CENTRAL,22,22,100.0%
6/28/2020,110012215001,CL?NICA MEDICAL S.A.S. PROINFO,KENNEDY,KENNEDY CENTRAL,17,52,32.7%
6/28/2020,110010825801,INSTITUTO DE ORTOPEDIA INFANTIL ROOSEVELT,LA CANDELARIA,LA CANDELARIA,0,0,NO UCI ADULTO
6/28/2020,110010644701,FUNDACI?N ABOOD SHAIO,SUBA,LA FLORESTA,18,18,100.0%
6/28/2020,110013028929,UNIDAD DE SERVICIOS DE SALUD VICTORIA,SAN CRIST?BAL,LA GLORIA,1,6,16.7%
6/28/2020,110011864201,HOSPITAL UNIVERSITARIO MAYOR-MEDERI,LOS M?RTIRES,LA SABANA,37,48,77.1%
6/28/2020,110012688701,NATIONAL CLINICS CENTENARIO SAS,LOS M?RTIRES,LA SABANA,19,20,95.0%
6/28/2020,110010867901,SOCIEDAD DE CIRUG?A DE BOGOT? - HOSPITAL DE SAN JOSê,LOS M?RTIRES,LA SABANA,7,7,100.0%
6/28/2020,110013619201,SANTA LAURA IPS SAS,LOS M?RTIRES,LA SABANA,1,30,3.3%
6/28/2020,110013029101,UNIDAD DE SERVICIOS DE SALUD SIM?N BOL?VAR,USAQUêN,LA URIBE,34,85,40.0%
6/28/2020,110012427906,CENTRO HOSPITALARIO SAN NICOLAS,BARRIOS UNIDOS,LOS ALC?ZARES,3,3,100.0%
6/28/2020,110010817160,COLSUBSIDIO CL?NICA 94,BARRIOS UNIDOS,LOS ANDES,12,12,100.0%
6/28/2020,110012084003,MIOCARDIO S.A.S CASTELLANA,BARRIOS UNIDOS,LOS ANDES,0,0,Sin Asignaci¢n
6/28/2020,110013028902,UNIDAD DE SERVICIOS DE SALUD SAN BLAS,SAN CRIST?BAL,LOS LIBERTADORES,5,5,100.0%
6/28/2020,110013029402,UNIDAD DE SERVICIOS DE SALUD MEISSEN,CIUDAD BOL?VAR,LUCERO,0,5,0.0%
6/28/2020,110011693801,HOSPITAL MILITAR CENTRAL,CHAPINERO,PARDO RUBIO,15,29,51.7%
6/28/2020,110012311801,HOSPITAL CENTRAL POLIC?A NACIONAL,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,8,10,80.0%
6/28/2020,110012760501,HOSPITAL UNIVERSITARIO NACIONAL DE COLOMBIA,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,30,32,93.8%
6/28/2020,110010917802,CENTRO POLICL?NICO DEL OLAYA,RAFAEL URIBE URIBE,QUIROGA,13,13,100.0%
6/28/2020,110013028901,UNIDAD DE SERVICIOS DE SALUD SANTA CLARA,ANTONIO NARI•O,RESTREPO,34,39,87.2%
6/28/2020,110010413101,FUNDACI?N HOSPITAL SAN CARLOS,RAFAEL URIBE URIBE,SAN JOSê,10,10,100.0%
6/28/2020,110013187101,CL?NICA SANTA TERESITA DE NORMAND?A,ENGATIV?,SANTA CECILIA,0,0,Sin Asignaci¢n
6/28/2020,110012215003,CL?NICA MEDICAL S.A.S. SEDE SANTA JULIANA,LOS M?RTIRES,SANTA ISABEL,29,31,93.5%
6/28/2020,110010568101,FUNDACI?N HOSPITAL DE LA MISERICORDIA,LOS M?RTIRES,SANTA ISABEL,0,0,NO UCI ADULTO
6/28/2020,110010922401,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,SAN CRIST?BAL,SOSIEGO,5,7,71.4%
6/28/2020,110010566801,HOSPITAL UNIVERSITARIO CL?NICA SAN RAFAEL,SAN CRIST?BAL,SOSIEGO,20,20,100.0%
6/28/2020,110010606501,INSTITUTO NACIONAL DE CANCEROLOG?A - EMPRESA SOCIAL DEL ESTADO,SAN CRIST?BAL,SOSIEGO,5,8,62.5%
6/28/2020,110010752101,CL?NICA NUEVA,TEUSAQUILLO,TEUSAQUILLO,5,6,83.3%
6/28/2020,110010895201,CL?NICA PALERMO,TEUSAQUILLO,TEUSAQUILLO,11,11,100.0%
6/28/2020,110010812003,GARCIA PEREZ MEDICA Y COMPA•IA SAS,TEUSAQUILLO,TEUSAQUILLO,0,5,0.0%
6/28/2020,110011962901,INSTITUTO DEL CORAZ?N DE BOGOT?,TEUSAQUILLO,TEUSAQUILLO,0,1,0.0%
6/28/2020,110010975701,INSTITUTO MEDICO DE ESPECIALISTAS CL?NICA DE ESPECIALISTAS CENTRO ODONTOL?GICO,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/28/2020,110010303101,NUEVA CL?NICA MAGDALENA,TEUSAQUILLO,TEUSAQUILLO,0,3,0.0%
6/28/2020,110010905601,CENTRO DE INVESTIGACIONES ONCOLOGICAS CL?NICA SAN DIEGO CIOSAD S.A.S,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/28/2020,110013029601,Unidad de Servicios de Salud Occidente de Kennedy,KENNEDY,TIMIZA,16,40,40.0%
6/28/2020,110010911101,FUNDACI?N CARDIO INFANTIL INSTITUTO DE CARDIOLOG?A,USAQUêN,TOBER?N,23,27,85.2%
6/28/2020,110010910401,CL?NICA JUAN N CORPAS LTDA,SUBA,UPZ ZONA NORTE,5,5,100.0%
6/28/2020,110010561801,FUNDACI?N SANTA FE DE BOGOT?,USAQUêN,USAQUêN,19,36,52.8%
6/28/2020,110013390301,LOSCOBOS MEDICAL CENTER SAS - LOSCOBOS,USAQUêN,USAQUêN,9,20,45.0%
6/28/2020,110013029401,UNIDAD DE SERVICIOS DE SALUD EL TUNAL,TUNJUELITO,VENECIA,47,61,77.0%
6/29/2020,110010966601,CL?NICA DEL OCCIDENTE S.A.,KENNEDY,AMêRICAS,20,20,100.0%
6/29/2020,110010822203,EUSALUD CL?NICA DE TRAUMATOLOG?A Y ORTOPEDIA,KENNEDY,AMêRICAS,9,9,100.0%
6/29/2020,110010918668,CL?NICA INFANTIL SANTA MAR?A DEL LAGO,ENGATIV?,BOYAC? REAL,25,26,96.2%
6/29/2020,110012507001,ADMINISTRADORA CL?NICA LA COLINA SAS,SUBA,CASA BLANCA SUBA,9,9,100.0%
6/29/2020,110010936101,CL?NICA DE MARLY,CHAPINERO,CHAPINERO,5,5,100.0%
6/29/2020,110010817102,CL?NICA INFANTIL COLSUBSIDIO,CHAPINERO,CHAPINERO,0,0,NO UCI ADULTO
6/29/2020,110010945601,HOSPITAL UNIVERSITARIO SAN IGNACIO,CHAPINERO,CHAPINERO,22,22,100.0%
6/29/2020,110010817151,CL?NICA COLSUBSIDIO CALLE 100,CHAPINERO,CHIC? LAGO,0,0,Sin Asignaci¢n
6/29/2020,110010793901,CL?NICA DE LA MUJER,CHAPINERO,CHIC? LAGO,0,2,0.0%
6/29/2020,110010959901,CL?NICA DEL COUNTRY IPS,CHAPINERO,CHIC? LAGO,18,19,94.7%
6/29/2020,110012529701,CL?NICA LOS NOGALES SAS,CHAPINERO,CHIC? LAGO,14,15,93.3%
6/29/2020,110013502501,CL?NICA NUEVA EL LAGO S.A.S - SEDE CALLE 76,CHAPINERO,CHIC? LAGO,13,17,76.5%
6/29/2020,110010559735,Centro de Atenci¢n en Salud Cafam Cl°nica Calle 93,CHAPINERO,CHIC? LAGO,11,11,100.0%
6/29/2020,110012337101,CL?NICA VIP CENTRO DE MEDICINA INTERNACIONAL,CHAPINERO,CHIC? LAGO,4,4,100.0%
6/29/2020,110010918630,CL?NICA UNIVERSITARIA COLOMBIA,TEUSAQUILLO,CIUDAD SALITRE ORIENTAL,14,23,60.9%
6/29/2020,110010918608,CL?NICA REINA SOFIA,USAQUêN,COUNTRY CLUB,13,13,100.0%
6/29/2020,110011613301,HOSPITAL INFANTIL UNIVERSITARIO DE SAN JOSE,BARRIOS UNIDOS,DOCE DE OCTUBRE,12,12,100.0%
6/29/2020,110011864202,HOSPITAL UNIVERSITARIO BARRIOS UNIDOS-MEDERI,BARRIOS UNIDOS,DOCE DE OCTUBRE,0,0,Sin Asignaci¢n
6/29/2020,110013029625,Unidad de Servicios de Salud Fontib¢n,FONTIB?N,FONTIB?N,4,6,66.7%
6/29/2020,110010559702,CENTRO DE ATENCI?N EN SALUD CAFAM CL?NICA,TEUSAQUILLO,GALER?AS,2,2,100.0%
6/29/2020,110010817103,CL?NICA COLSUBSIDIO CIUDAD ROMA,KENNEDY,KENNEDY CENTRAL,20,22,90.9%
6/29/2020,110012215001,CL?NICA MEDICAL S.A.S. PROINFO,KENNEDY,KENNEDY CENTRAL,12,52,23.1%
6/29/2020,110010825801,INSTITUTO DE ORTOPEDIA INFANTIL ROOSEVELT,LA CANDELARIA,LA CANDELARIA,0,0,NO UCI ADULTO
6/29/2020,110010644701,FUNDACI?N ABOOD SHAIO,SUBA,LA FLORESTA,18,18,100.0%
6/29/2020,110013028929,UNIDAD DE SERVICIOS DE SALUD VICTORIA,SAN CRIST?BAL,LA GLORIA,2,5,40.0%
6/29/2020,110011864201,HOSPITAL UNIVERSITARIO MAYOR-MEDERI,LOS M?RTIRES,LA SABANA,46,48,95.8%
6/29/2020,110012688701,NATIONAL CLINICS CENTENARIO SAS,LOS M?RTIRES,LA SABANA,20,20,100.0%
6/29/2020,110010867901,SOCIEDAD DE CIRUG?A DE BOGOT? - HOSPITAL DE SAN JOSê,LOS M?RTIRES,LA SABANA,7,7,100.0%
6/29/2020,110013619201,SANTA LAURA IPS SAS,LOS M?RTIRES,LA SABANA,1,30,3.3%
6/29/2020,110013029101,UNIDAD DE SERVICIOS DE SALUD SIM?N BOL?VAR,USAQUêN,LA URIBE,34,85,40.0%
6/29/2020,110012427906,CENTRO HOSPITALARIO SAN NICOLAS,BARRIOS UNIDOS,LOS ALC?ZARES,3,3,100.0%
6/29/2020,110010817160,COLSUBSIDIO CL?NICA 94,BARRIOS UNIDOS,LOS ANDES,11,12,91.7%
6/29/2020,110012084003,MIOCARDIO S.A.S CASTELLANA,BARRIOS UNIDOS,LOS ANDES,0,0,Sin Asignaci¢n
6/29/2020,110013028902,UNIDAD DE SERVICIOS DE SALUD SAN BLAS,SAN CRIST?BAL,LOS LIBERTADORES,5,6,83.3%
6/29/2020,110013029402,UNIDAD DE SERVICIOS DE SALUD MEISSEN,CIUDAD BOL?VAR,LUCERO,0,5,0.0%
6/29/2020,110011693801,HOSPITAL MILITAR CENTRAL,CHAPINERO,PARDO RUBIO,14,29,48.3%
6/29/2020,110012311801,HOSPITAL CENTRAL POLIC?A NACIONAL,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,6,10,60.0%
6/29/2020,110012760501,HOSPITAL UNIVERSITARIO NACIONAL DE COLOMBIA,TEUSAQUILLO,PARQUE SIM?N BOL?VAR,27,32,84.4%
6/29/2020,110010917802,CENTRO POLICL?NICO DEL OLAYA,RAFAEL URIBE URIBE,QUIROGA,14,14,100.0%
6/29/2020,110013028901,UNIDAD DE SERVICIOS DE SALUD SANTA CLARA,ANTONIO NARI•O,RESTREPO,36,39,92.3%
6/29/2020,110010413101,FUNDACI?N HOSPITAL SAN CARLOS,RAFAEL URIBE URIBE,SAN JOSê,10,10,100.0%
6/29/2020,110013187101,CL?NICA SANTA TERESITA DE NORMAND?A,ENGATIV?,SANTA CECILIA,0,0,Sin Asignaci¢n
6/29/2020,110012215003,CL?NICA MEDICAL S.A.S. SEDE SANTA JULIANA,LOS M?RTIRES,SANTA ISABEL,27,31,87.1%
6/29/2020,110010568101,FUNDACI?N HOSPITAL DE LA MISERICORDIA,LOS M?RTIRES,SANTA ISABEL,0,0,NO UCI ADULTO
6/29/2020,110010922401,EMPRESA SOCIAL DEL ESTADO HOSPITAL UNIVERSITARIO DE LA SAMARITANA,SAN CRIST?BAL,SOSIEGO,5,7,71.4%
6/29/2020,110010566801,HOSPITAL UNIVERSITARIO CL?NICA SAN RAFAEL,SAN CRIST?BAL,SOSIEGO,20,20,100.0%
6/29/2020,110010606501,INSTITUTO NACIONAL DE CANCEROLOG?A - EMPRESA SOCIAL DEL ESTADO,SAN CRIST?BAL,SOSIEGO,6,8,75.0%
6/29/2020,110010752101,CL?NICA NUEVA,TEUSAQUILLO,TEUSAQUILLO,6,6,100.0%
6/29/2020,110010895201,CL?NICA PALERMO,TEUSAQUILLO,TEUSAQUILLO,11,11,100.0%
6/29/2020,110010812003,GARCIA PEREZ MEDICA Y COMPA•IA SAS,TEUSAQUILLO,TEUSAQUILLO,0,4,0.0%
6/29/2020,110011962901,INSTITUTO DEL CORAZ?N DE BOGOT?,TEUSAQUILLO,TEUSAQUILLO,0,1,0.0%
6/29/2020,110010975701,INSTITUTO MEDICO DE ESPECIALISTAS CL?NICA DE ESPECIALISTAS CENTRO ODONTOL?GICO,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/29/2020,110010303101,NUEVA CL?NICA MAGDALENA,TEUSAQUILLO,TEUSAQUILLO,0,3,0.0%
6/29/2020,110010905601,CENTRO DE INVESTIGACIONES ONCOLOGICAS CL?NICA SAN DIEGO CIOSAD S.A.S,TEUSAQUILLO,TEUSAQUILLO,0,0,Sin Asignaci¢n
6/29/2020,110013029601,Unidad de Servicios de Salud Occidente de Kennedy,KENNEDY,TIMIZA,14,40,35.0%
6/29/2020,110010911101,FUNDACI?N CARDIO INFANTIL INSTITUTO DE CARDIOLOG?A,USAQUêN,TOBER?N,26,27,96.3%
6/29/2020,110010910401,CL?NICA JUAN N CORPAS LTDA,SUBA,UPZ ZONA NORTE,5,5,100.0%
6/29/2020,110010561801,FUNDACI?N SANTA FE DE BOGOT?,USAQUêN,USAQUêN,29,36,80.6%
6/29/2020,110013390301,LOSCOBOS MEDICAL CENTER SAS - LOSCOBOS,USAQUêN,USAQUêN,10,20,50.0%
6/29/2020,110013029401,UNIDAD DE SERVICIOS DE SALUD EL TUNAL,TUNJUELITO,VENECIA,51,61,83.6%
6/30/2020,110010966601,CL?NICA DEL OCCIDENTE S.A.,KENNEDY,AMêRICAS,20,20,100.0%
6/30/2020,110010822203,EUSALUD CL?NICA DE TRAUMATOLOG?A Y ORTOPEDIA,KENNEDY,AMêRICAS,9,9,100.0%
6/30/2020,110010918668,CL?NICA INFANTIL SANTA MAR?A DEL LAGO,ENGATIV?,BOYAC? REAL,25,26,96.2%
